,날짜,상대,이닝,투수,타자,P,결과,이전상황,이후상황,LEV,REa,WPs,WPe,WPa
334,2020-07-10,NC,3말,루친스키,4 라모스,2-3,좌익수 뜬공,1사 3:1,2사 3:1,0.73,-0.18,29.7,27.9,-0.018000000000000002
335,2020-05-22,KT,2말,데스파이네,4 라모스,1-1,2루수 땅볼,무사 4:0,1사 4:0,0.74,-0.258,17.6,15.7,-0.019
336,2020-08-21,키움,5초,이승호,6 라모스,1-0,우익수 뜬공,"1사 1,2루 4:1","2사 1,3루 4:1",1.0,-0.433,14.1,16.0,-0.019
337,2020-05-23,KT,6말,김민,4 라모스,1-1,2루수 땅볼,무사 4:0,1사 4:0,0.74,-0.258,9.4,7.5,-0.019
338,2020-07-10,NC,6말,루친스키,4 라모스,0-1,1루수 땅볼,무사 5:1,1사 5:1,0.74,-0.258,9.4,7.5,-0.019
339,2020-06-25,키움,7말,안우진,4 라모스,2-1,2루수 땅볼,무사 4:5,1사 4:5,0.75,-0.258,79.1,77.2,-0.019
340,2020-06-25,키움,4말,이승호,4 라모스,1-0,1루수 땅볼,무사 4:0,1사 4:0,0.76,-0.258,14.0,12.0,-0.019
341,2020-09-13,삼성,4말,최채흥,3 라모스,0-1,3루수 뜬공,무사 4:0,1사 4:0,0.76,-0.258,14.0,12.0,-0.019
342,2020-05-30,KIA,4초,이민우,4 라모스,2-1,라모스/14592 : 삼진 아웃,1사 0:0,2사 0:0,0.78,-0.18,52.7,54.7,-0.019
343,2020-08-06,KIA,5초,브룩스,6 라모스,2-1,라모스/14592 : 삼진 아웃,1사 0:2,2사 0:2,0.79,-0.18,78.4,80.3,-0.019
344,2020-08-09,키움,5초,이승호,6 라모스,2-1,2루수 땅볼,1사 0:2,2사 0:2,0.79,-0.18,78.4,80.3,-0.019
345,2020-09-26,KT,9초,유원상,3 라모스,0-0,1루수 땅볼,"2사 2,3루 3:1",이닝종료 3:1,0.66,-0.634,7.2,9.1,-0.019
346,2020-10-06,삼성,4말,라이블리,5 라모스,1-1,2루수 땅볼,1사 1:1,2사 1:1,0.78,-0.18,53.3,51.3,-0.019
347,2020-06-19,두산,5말,홍건희,4 라모스,2-0,중견수 뜬공,2사 만루 15:8,이닝종료 15:8,0.75,-0.815,3.3,1.4,-0.02
348,2020-06-21,두산,4말,알칸타라,4 라모스,0-1,좌익수 뜬공,1사 2:0,2사 2:0,0.8,-0.18,27.7,25.8,-0.02
349,2020-08-18,KIA,2말,브룩스,6 라모스,2-0,라모스/14592 : 삼진 아웃,무사 0:1,1사 0:1,0.77,-0.258,65.8,63.8,-0.02
350,2020-08-04,KIA,4초,이민우,6 라모스,2-1,라모스/14592 : 삼진 아웃,1사 2:3,2사 2:3,0.81,-0.18,65.4,67.4,-0.02
351,2020-08-25,삼성,4초,라이블리,6 라모스,2-2,라모스/14592 : 삼진 아웃,1사 1:2,2사 1:2,0.81,-0.18,65.4,67.4,-0.02
352,2020-09-18,롯데,3말,샘슨,3 라모스,1-0,2루수 땅볼,1사 1루 0:0,2사 2루 0:0,1.31,-0.22899999999999998,55.7,53.7,-0.02
353,2020-05-08,NC,7초,강윤구,4 라모스,2-2,라모스/14592 : 삼진 아웃,"1사 1,2루 4:9","2사 1,2루 4:9",0.9,-0.505,95.2,97.2,-0.02
354,2020-06-05,키움,6초,최원태,4 라모스,2-3,중견수 뜬공,1사 1루 2:6,2사 1루 2:6,0.83,-0.322,91.9,93.9,-0.02
355,2020-06-05,키움,2초,최원태,4 라모스,2-2,라모스/14592 : 삼진 아웃,무사 0:3,1사 0:3,0.81,-0.258,78.2,80.2,-0.02
356,2020-05-28,한화,1초,서폴드,4 라모스,0-0,중견수 뜬공,"무사 1,2루 1:0","1사 1,3루 1:0",1.65,-0.33,32.2,34.3,-0.021
357,2020-08-20,키움,2초,요키시,6 라모스,2-1,삼진,무사 1:0,1사 1:0,0.82,-0.258,39.5,41.6,-0.021
358,2020-10-06,삼성,8말,김윤수,5 라모스,0-2,유격수 뜬공,1사 2루 1:2,2사 2루 1:2,0.74,-0.381,88.1,86.0,-0.021
359,2020-05-10,NC,5초,김영규,4 라모스,2-2,삼진,2사 1루 3:6,이닝종료 3:6,0.74,-0.251,86.6,88.7,-0.021
360,2020-07-18,한화,4말,장시환,4 라모스,2-3,라모스/14592 : 삼진 아웃,무사 0:1,1사 0:1,0.83,-0.258,68.8,66.6,-0.021
361,2020-11-04,두산,6초,플렉센,4 라모스,2-1,삼진,2사 1루 0:3,이닝종료 0:3,0.73,-0.251,89.3,91.4,-0.021
362,2020-05-14,SK,3말,박종훈,4 라모스,1-0,좌익수 뜬공,2사 1루 1:2,이닝종료 1:2,0.75,-0.251,64.7,62.5,-0.021
363,2020-09-19,두산,2초,함덕주,3 라모스,0-0,2루수 땅볼,2사 1루 3:2,이닝종료 3:2,0.76,-0.251,41.9,44.0,-0.021
364,2020-05-24,KT,5말,쿠에바스,4 라모스,2-2,라모스/14592 : 삼진 아웃,1사 4:4,2사 4:4,0.87,-0.18,53.6,51.5,-0.022000000000000002
365,2020-09-10,키움,5말,한현희,3 라모스,0-1,중견수 뜬공,1사 1:1,2사 1:1,0.87,-0.18,53.6,51.5,-0.022000000000000002
366,2020-09-04,NC,5말,루친스키,3 라모스,2-0,라모스/14592 : 삼진 아웃,1사 5:3,2사 5:3,0.87,-0.18,25.2,23.1,-0.022000000000000002
367,2020-05-23,KT,7말,주권,4 라모스,1-1,우익수 뜬공,1사 1루 6:2,2사 1루 6:2,0.89,-0.322,7.1,4.9,-0.022000000000000002
368,2020-05-26,한화,1초,채드벨,4 라모스,2-2,라모스/14592 : 삼진 아웃,2사 1루 0:0,이닝종료 0:0,0.79,-0.251,52.6,54.8,-0.022000000000000002
369,2020-06-27,SK,1초,핀토,4 라모스,0-0,좌익수 뜬공,2사 1루 0:0,이닝종료 0:0,0.79,-0.251,52.6,54.8,-0.022000000000000002
370,2020-07-07,두산,1초,이영하,4 라모스,2-1,삼진,2사 1루 0:0,이닝종료 0:0,0.79,-0.251,52.6,54.8,-0.022000000000000002
371,2020-07-09,두산,1초,알칸타라,4 라모스,2-1,삼진,2사 1루 0:0,이닝종료 0:0,0.79,-0.251,52.6,54.8,-0.022000000000000002
372,2020-07-16,롯데,1초,장원삼,4 라모스,0-0,2루수 땅볼,2사 1루 0:0,이닝종료 0:0,0.79,-0.251,52.6,54.8,-0.022000000000000002
373,2020-09-07,롯데,1초,박세웅,4 라모스,2-1,삼진,2사 1루 0:0,이닝종료 0:0,0.79,-0.251,52.6,54.8,-0.022000000000000002
374,2020-11-04,두산,1초,플렉센,4 라모스,2-2,라모스/14592 : 삼진 아웃,2사 1루 0:0,이닝종료 0:0,0.79,-0.251,52.6,54.8,-0.022000000000000002
375,2020-05-06,두산,1말,이영하,4 라모스,2-3,라모스/14592 : 삼진 아웃,2사 1루 0:0,이닝종료 0:0,0.79,-0.251,52.2,50.0,-0.022000000000000002
376,2020-05-16,키움,1말,한현희,4 라모스,2-2,라모스/14592 : 삼진 아웃,2사 1루 0:0,이닝종료 0:0,0.79,-0.251,52.2,50.0,-0.022000000000000002
377,2020-10-06,삼성,1말,라이블리,5 라모스,1-0,2루수 뜬공,2사 1루 1:1,이닝종료 1:1,0.79,-0.251,52.2,50.0,-0.022000000000000002
378,2020-06-04,삼성,3말,백정현,4 라모스,2-1,라모스/14592 : 삼진 아웃,무사 1루 0:2,1사 1루 0:2,0.97,-0.38,79.2,76.9,-0.023
379,2020-08-16,NC,8초,임정호,6 라모스,2-3,라모스/14592 : 삼진 아웃,무사 6:5,1사 6:5,0.9,-0.258,25.2,27.5,-0.023
380,2020-05-05,두산,2말,알칸타라,4 라모스,1-1,2루수 땅볼,무사 0:0,1사 0:0,0.92,-0.258,55.1,52.8,-0.023
381,2020-05-16,키움,2말,브리검,4 라모스,2-0,라모스/14592 : 삼진 아웃,무사 0:0,1사 0:0,0.92,-0.258,55.1,52.8,-0.023
382,2020-05-07,두산,1말,플렉센,4 라모스,0-0,좌익수 파울 뜬공,2사 1루 1:0,이닝종료 1:0,0.83,-0.251,41.8,39.5,-0.024
383,2020-05-29,KIA,2초,브룩스,4 라모스,2-2,1루수 땅볼,무사 0:0,1사 0:0,0.93,-0.258,50.0,52.4,-0.024
384,2020-06-11,SK,1말,핀토,4 라모스,1-0,중견수 뜬공,2사 1루 1:0,이닝종료 1:0,0.83,-0.251,41.8,39.5,-0.024
385,2020-06-26,SK,2초,이건욱,4 라모스,2-1,라모스/14592 : 삼진 아웃,무사 0:0,1사 0:0,0.93,-0.258,50.0,52.4,-0.024
386,2020-07-14,롯데,2초,스트레일리,4 라모스,1-1,우익수 뜬공,무사 0:0,1사 0:0,0.93,-0.258,50.0,52.4,-0.024
387,2020-07-15,롯데,2초,샘슨,4 라모스,2-1,2루수 땅볼,무사 0:0,1사 0:0,0.93,-0.258,50.0,52.4,-0.024
388,2020-07-26,두산,2초,이영하,4 라모스,2-2,라모스/14592 : 삼진 아웃,무사 0:0,1사 0:0,0.93,-0.258,50.0,52.4,-0.024
389,2020-07-30,SK,2초,박종훈,6 라모스,0-3,좌익수 뜬공,무사 0:0,1사 0:0,0.93,-0.258,50.0,52.4,-0.024
390,2020-08-14,NC,2초,라이트,6 라모스,2-2,포수 파울 뜬공,무사 0:0,1사 0:0,0.93,-0.258,50.0,52.4,-0.024
391,2020-08-25,삼성,2초,라이블리,6 라모스,2-3,라모스/14592 : 삼진 아웃,무사 0:0,1사 0:0,0.93,-0.258,50.0,52.4,-0.024
392,2020-09-06,롯데,2초,샘슨,4 라모스,2-1,2루수 땅볼,무사 0:0,1사 0:0,0.93,-0.258,50.0,52.4,-0.024
393,2020-05-24,KT,7말,쿠에바스,4 라모스,0-0,투수 땅볼,2사 1루 7:4,이닝종료 7:4,0.84,-0.251,9.3,6.9,-0.024
394,2020-07-31,한화,7말,장시환,6 라모스,2-1,중견수 뜬공,2사 1:0,이닝종료 1:0,0.94,-0.11699999999999999,27.6,25.2,-0.024
395,2020-08-05,KIA,6초,양현종,6 라모스,2-1,라모스/14592 : 삼진 아웃,1사 4:4,2사 4:4,0.98,-0.18,53.4,55.8,-0.024
396,2020-09-19,두산,6초,이현승,3 라모스,2-0,라모스/14592 : 삼진 아웃,1사 6:6,2사 6:6,0.98,-0.18,53.4,55.8,-0.024
397,2020-07-04,삼성,2초,허윤동,4 라모스,0-0,중견수 뜬공,무사 0:1,1사 0:1,0.97,-0.258,60.5,63.0,-0.024
398,2020-09-19,두산,4초,함덕주,3 라모스,0-0,3루수 인필드 뜬공,"1사 1,2루 5:2","2사 1,2루 5:2",1.07,-0.505,16.2,18.6,-0.024
