,날짜,상대,이닝,투수,타자,P,결과,이전상황,이후상황,LEV,REa,WPs,WPe,WPa
91,2020-10-29,NC,7초,오현택,8 지석훈,1-2,우익수 뜬공,무사 10:0,1사 10:0,0.01,-0.258,0.1,0.1,-0.0
92,2020-09-01,KT,8말,오현택,5 허도환,2-1,허도환/10684 : 삼진 아웃,2사 2:11,이닝종료 2:11,0.0,-0.11699999999999999,100.0,100.0,0.0
93,2020-09-08,NC,5말,오현택,4 양의지,2-2,3루수 파울 뜬공,무사 2:14,1사 2:14,0.01,-0.258,99.9,99.9,0.0
94,2020-09-08,NC,5말,오현택,5 박석민,2-2,중견수 안타,1사 2:14,1사 1루 2:14,0.0,0.276,99.9,99.9,0.0
95,2020-09-08,NC,5말,오현택,6 강진성,1-3,1루수 뜬공,1사 1루 2:14,2사 1루 2:14,0.01,-0.322,99.9,99.9,0.0
96,2020-09-08,NC,5말,오현택,7 노진혁,1-0,투수 땅볼,2사 1루 2:14,이닝종료 2:14,0.01,-0.251,99.9,99.9,0.0
97,2020-09-26,KIA,9말,오현택,2 홍종표,0-3,볼넷,1사 1루 16:3,"1사 1,2루 16:3",0.0,0.39799999999999996,0.0,0.0,0.0
98,2020-09-26,KIA,9말,오현택,1 김호령,2-0,좌익수 안타,1사 16:3,1사 1루 16:3,0.0,0.276,0.0,0.0,0.0
99,2020-09-26,KIA,9말,오현택,9 박찬호,1-1,유격수 뜬공,무사 16:3,1사 16:3,0.0,-0.258,0.0,0.0,0.0
100,2020-10-03,한화,9초,오현택,8 최진행,1-0,유격수 땅볼,2사 1루 0:10,이닝종료 0:10,0.0,-0.251,100.0,100.0,0.0
101,2020-10-03,한화,9초,오현택,7 강경학,1-1,2루수 땅볼,1사 1루 0:10,2사 1루 0:10,0.0,-0.322,100.0,100.0,0.0
102,2020-10-03,한화,9초,오현택,6 박상언,0-0,우익수 안타,1사 0:10,1사 1루 0:10,0.0,0.276,100.0,100.0,0.0
103,2020-10-13,LG,9초,오현택,4 정근우,2-0,좌익수 뜬공,무사 2:17,1사 2:17,0.0,-0.258,100.0,100.0,0.0
104,2020-10-13,LG,9초,오현택,6 구본혁,1-0,유격수 뜬공,2사 2:17,이닝종료 2:17,0.0,-0.11699999999999999,100.0,100.0,0.0
105,2020-10-13,LG,9초,오현택,5 신민재,2-0,유격수 땅볼,1사 2:17,2사 2:17,0.0,-0.18,100.0,100.0,0.0
106,2020-10-29,NC,7초,오현택,9 김찬형,2-0,김찬형/12622 : 삼진 아웃,1사 10:0,2사 10:0,0.0,-0.18,0.1,0.1,0.0
107,2020-09-26,KIA,9말,오현택,3 오선우,2-0,2루수 땅볼,"1사 1,2루 16:3","2사 2,3루 16:3",0.0,-0.337,0.0,0.0,0.0
108,2020-09-26,KIA,9말,오현택,4 백용환,2-2,좌익수 뜬공,"2사 2,3루 16:3",이닝종료 16:3,0.0,-0.634,0.0,0.0,0.0
109,2020-10-29,NC,6초,오현택,6 노진혁,0-1,우익수 안타,2사 1루 10:0,"2사 1,2루 10:0",0.01,0.215,0.2,0.2,0.0
110,2020-09-23,KT,9초,오현택,8 장성우,1-0,2루수 내야안타,2사 1루 10:5,"2사 1,2루 10:5",0.02,0.215,0.7,0.6,0.001
111,2020-09-23,KT,9초,오현택,9 심우준,0-0,유격수 내야안타,"2사 1,2루 10:5",2사 만루 10:5,0.05,0.349,0.6,0.6,0.001
112,2020-09-23,KT,9초,오현택,6 송민섭,2-3,몸에 맞는 볼,1사 10:5,1사 1루 10:5,0.02,0.276,0.7,0.6,0.001
113,2020-07-16,LG,9초,오현택,8 정주현,0-3,볼넷,2사 10:15,2사 1루 10:15,0.02,0.134,100.0,99.9,0.001
114,2020-09-20,NC,5초,오현택,7 노진혁,1-1,1루수 땅볼 실책[실책포함],2사 2루 7:0,"2사 1,3루 7:0",0.1,0.19399999999999998,2.2,2.1,0.001
115,2020-07-02,NC,5말,오현택,알테어,,*폭투,"2사 2,3루 1:4","2사 1,3루 1:5",0.41,0.07200000000000001,93.2,93.4,0.002
