,날짜,상대,이닝,투수,타자,P,결과,이전상황,이후상황,LEV,REa,WPs,WPe,WPa
108,2020-09-06,롯데,8말,송은범,2 손아섭,0-1,유격수 땅볼,1사 6:1,2사 6:1,0.17,-0.18,1.2,0.8,-0.004
109,2020-06-21,두산,9초,송은범,9 김인태,1-0,좌익수 뜬공,2사 3:1,이닝종료 3:1,0.16,-0.11699999999999999,8.7,9.1,-0.004
110,2020-09-10,키움,8초,송은범,6 이지영,0-0,2루수 땅볼,2사 1루 1:6,이닝종료 1:6,0.14,-0.251,99.1,99.5,-0.004
111,2020-09-10,키움,9초,송은범,7 김혜성,0-0,1루수 땅볼,무사 1:6,1사 1:6,0.16,-0.258,99.4,99.8,-0.004
112,2020-10-14,롯데,8말,송은범,7 한동희,2-3,2루수 땅볼,1사 2루 0:3,2사 3루 0:3,0.15,-0.33799999999999997,97.6,97.2,-0.004
113,2020-05-19,삼성,7말,송은범,1 김상수,1-2,유격수 땅볼,1사 10:4,2사 10:4,0.14,-0.18,1.3,1.0,-0.003
114,2020-05-23,KT,8초,송은범,6 배정대,2-2,유격수 땅볼,무사 6:2,1사 6:2,0.13,-0.258,3.5,3.8,-0.003
115,2020-08-15,NC,7말,송은범,9 박준영,2-2,박준영/12522 : 삼진 아웃,무사 11:4,1사 11:4,0.13,-0.258,1.0,0.6,-0.003
116,2020-08-23,한화,9초,송은범,7 최재훈,1-0,1루수 파울 뜬공,무사 4:1,1사 4:1,0.13,-0.258,3.3,3.6,-0.003
117,2020-10-18,KIA,8초,송은범,7 김민식,1-1,우익수 뜬공,무사 4:0,1사 4:0,0.13,-0.258,3.5,3.8,-0.003
118,2020-05-23,KT,7초,송은범,5 박경수,2-3,중견수 뜬공,2사 6:2,이닝종료 6:2,0.11,-0.11699999999999999,6.6,6.9,-0.003
119,2020-10-14,롯데,8말,송은범,5 이병규,1-1,2루수 땅볼,무사 0:3,1사 0:3,0.11,-0.258,97.3,97.1,-0.003
120,2020-08-23,한화,9초,송은범,8 정진호,2-1,2루수 땅볼,1사 4:1,2사 4:1,0.11,-0.18,3.6,3.9,-0.003
121,2020-09-04,NC,12초,송은범,8 노진혁,0-2,고의4구,"1사 2,3루 5:5",1사 만루 5:5,4.04,0.183,28.2,28.5,-0.003
122,2020-05-23,KT,8초,송은범,7 강현우,1-0,유격수 땅볼,1사 6:2,2사 6:2,0.1,-0.18,3.8,4.1,-0.003
123,2020-10-18,KIA,8초,송은범,8 유민상,2-0,2루수 땅볼,1사 4:0,2사 4:0,0.1,-0.18,3.8,4.1,-0.003
124,2020-08-06,KIA,6말,송은범,7 나주환,2-3,우익수 뜬공,무사 0:5,1사 0:5,0.09,-0.258,97.5,97.3,-0.002
125,2020-08-06,KIA,6말,송은범,2 김선빈,2-1,2루수 땅볼,2사 2루 0:6,이닝종료 0:6,0.07,-0.344,98.6,98.4,-0.002
