,날짜,상대,이닝,투수,타자,P,결과,이전상황,이후상황,LEV,REa,WPs,WPe,WPa
220,2020-08-29,한화,5말,김진영,1 정훈,2-1,삼진,2사 1:8,이닝종료 1:8,0.02,-0.11699999999999999,98.7,98.6,-0.001
221,2020-07-08,한화,8초,송윤준,1 정훈,2-2,정훈/10253 : 삼진 아웃,1사 6:0,2사 6:0,0.02,-0.18,0.9,0.9,-0.001
222,2020-07-04,SK,7말,이원준,1 정훈,1-2,중견수 뜬공,무사 3:9,1사 3:9,0.03,-0.258,99.4,99.3,-0.001
223,2020-09-19,NC,8말,배민서,1 정훈,2-1,정훈/10253 : 삼진 아웃,1사 1루 0:5,2사 1루 0:5,0.02,-0.322,99.5,99.5,-0.001
224,2020-06-27,삼성,8말,노성호,1 정훈,2-2,1루수 파울 뜬공,2사 6:0,이닝종료 6:0,0.03,-0.11699999999999999,0.3,0.3,-0.001
225,2020-07-15,LG,9말,김대현,1 정훈,2-1,정훈/10253 : 삼진 아웃,1사 9:3,2사 9:3,0.03,-0.18,0.1,0.0,-0.001
226,2020-07-10,두산,7말,플렉센,5 정훈,2-0,2루수 땅볼,무사 10:1,1사 10:1,0.04,-0.258,0.2,0.2,-0.001
227,2020-06-28,삼성,8말,홍정우,9 정훈,1-2,유격수 땅볼,1사 3:7,2사 3:7,0.04,-0.18,98.7,98.6,-0.001
228,2020-08-19,두산,7말,이영하,1 정훈,2-3,3루수 땅볼,1사 1:6,2사 1:6,0.04,-0.18,98.5,98.4,-0.001
229,2020-10-13,LG,2말,류원석,6 정훈,2-0,3루수 땅볼,1사 1루 0:8,2사 2루 0:8,0.07,-0.22899999999999998,98.1,98.0,-0.001
230,2020-09-16,키움,8초,임규빈,1 정훈,2-2,유격수 땅볼,1사 7:2,2사 7:2,0.05,-0.18,1.8,2.0,-0.001
231,2020-05-10,SK,8말,박민호,6 정훈,2-0,3루수 땅볼,2사 1루 0:4,이닝종료 0:4,0.05,-0.251,98.7,98.6,-0.001
232,2020-08-30,한화,8말,윤대경,1 정훈,0-0,3루수 땅볼,2사 1루 2:6,이닝종료 2:6,0.05,-0.251,98.7,98.6,-0.001
233,2020-09-04,KIA,7말,양승철,1 정훈,2-3,좌익수 뜬공,무사 1:6,1사 1:6,0.05,-0.258,98.6,98.5,-0.001
234,2020-09-07,LG,3말,이정용,2 정훈,2-2,중견수 뜬공,1사 3:10,2사 3:10,0.06,-0.18,97.4,97.3,-0.001
235,2020-08-01,KIA,8말,정해영,1 정훈,2-3,정훈/10253 : 삼진 아웃,1사 1루 3:7,이닝종료 3:7,0.07,-0.322,98.9,98.7,-0.002
236,2020-08-06,SK,6초,김태훈,1 정훈,2-2,정훈/10253 : 삼진 아웃,1사 8:2,2사 8:2,0.06,-0.18,2.8,2.9,-0.002
237,2020-08-14,키움,8말,조영건,1 정훈,2-1,정훈/10253 : 삼진 아웃,"1사 1,2루 1:5","2사 1,2루 1:5",0.09,-0.505,99.0,98.8,-0.002
238,2020-10-25,KT,6초,배제성,1 정훈,1-3,3루수 땅볼,무사 1:9,1사 1:9,0.09,-0.258,99.3,99.5,-0.002
239,2020-05-06,KT,6초,손동현,6 정훈,2-2,정훈/10253 : 삼진 아웃,무사 6:0,1사 6:0,0.09,-0.258,2.5,2.8,-0.002
240,2020-08-12,NC,6말,송명기,1 정훈,2-1,정훈/10253 : 삼진 아웃,무사 2루 2:8,1사 2루 2:8,0.06,-0.46399999999999997,99.1,98.8,-0.002
241,2020-09-19,NC,6말,박정수,1 정훈,2-2,정훈/10253 : 삼진 아웃,무사 0:5,1사 0:5,0.09,-0.258,97.5,97.3,-0.002
242,2020-10-20,두산,6말,플렉센,1 정훈,0-0,유격수 뜬공,2사 6:0,이닝종료 6:0,0.09,-0.11699999999999999,1.8,1.6,-0.002
243,2020-09-01,KT,7초,하준호,1 정훈,2-1,정훈/10253 : 삼진 아웃,1사 2:8,2사 2:8,0.12,-0.18,98.9,99.2,-0.003
244,2020-09-15,키움,4초,양기현,1 정훈,2-1,유격수 땅볼,2사 6:1,이닝종료 6:1,0.12,-0.11699999999999999,8.6,8.9,-0.003
245,2020-09-25,한화,6초,안영명,1 정훈,2-3,2루수 뜬공,2사 5:1,이닝종료 5:1,0.13,-0.11699999999999999,9.1,9.4,-0.004
246,2020-07-01,NC,9초,송명기,4 정훈,2-2,3루수 땅볼,1사 2:6,2사 2:6,0.17,-0.18,99.5,99.9,-0.004
247,2020-09-23,KT,8말,하준호,1 정훈,2-0,정훈/10253 : 삼진 아웃,1사 10:5,2사 10:5,0.17,-0.18,1.2,0.8,-0.004
248,2020-08-23,삼성,5초,김대우,1 정훈,2-2,중견수 뜬공,무사 5:0,1사 5:0,0.2,-0.258,6.1,6.6,-0.005
249,2020-07-11,두산,7말,박치국,1 정훈,0-0,3루수 땅볼,무사 2:5,1사 2:5,0.21,-0.258,94.3,93.8,-0.006
250,2020-07-15,LG,5말,윌슨,1 정훈,2-1,유격수 땅볼,1사 8:2,2사 8:2,0.22,-0.18,3.4,2.8,-0.006
251,2020-06-19,KT,1초,배제성,2 정훈,0-1,좌익수 뜬공,2사 2루 7:0,이닝종료 7:0,0.21,-0.344,5.7,6.2,-0.006
252,2020-08-29,한화,8말,정우람,1 정훈,0-1,유격수 뜬공,무사 7:9,1사 7:9,0.23,-0.258,94.0,93.4,-0.006
253,2020-06-19,KT,3초,배제성,2 정훈,1-2,3루수 땅볼,"1사 2,3루 8:0","2사 1,3루 8:0",0.12,-0.929,1.6,2.3,-0.006
254,2020-05-06,KT,8초,전유수,6 정훈,2-0,우익수 뜬공,무사 6:3,1사 6:3,0.26,-0.258,6.9,7.6,-0.006999999999999999
255,2020-07-24,키움,8초,안우진,1 정훈,2-3,3루수 땅볼,2사 4:2,이닝종료 4:2,0.26,-0.11699999999999999,15.6,16.2,-0.006999999999999999
256,2020-10-09,삼성,3초,원태인,6 정훈,2-2,3루수 땅볼,2사 3:0,이닝종료 3:0,0.25,-0.11699999999999999,22.4,23.1,-0.006999999999999999
257,2020-10-29,NC,3말,루친스키,1 정훈,2-2,정훈/10253 : 삼진 아웃,무사 7:0,1사 7:0,0.29,-0.258,4.3,3.6,-0.006999999999999999
258,2020-09-18,LG,9초,이정용,1 정훈,2-1,우익수 파울 뜬공,무사 5:3,1사 5:3,0.29,-0.258,7.4,8.1,-0.008
259,2020-10-23,SK,9초,서진용,1 정훈,2-2,우익수 뜬공,무사 2:0,1사 2:0,0.29,-0.258,7.4,8.1,-0.008
260,2020-07-28,NC,3말,신민혁,1 정훈,1-3,2루수 파울 뜬공,2사 1루 1:5,이닝종료 1:5,0.28,-0.251,88.8,88.0,-0.008
261,2020-09-06,LG,8말,송은범,1 정훈,2-1,정훈/10253 : 삼진 아웃,무사 6:1,1사 6:1,0.33,-0.258,2.1,1.2,-0.008
262,2020-08-04,SK,3초,핀토,1 정훈,2-2,중견수 뜬공,1사 1루 5:0,2사 1루 5:0,0.34,-0.322,9.0,9.9,-0.008
263,2020-09-07,LG,1말,이민호,2 정훈,1-0,유격수 땅볼,"2사 1,2루 0:6",이닝종료 0:6,0.32,-0.466,93.9,93.0,-0.008
264,2020-07-18,삼성,2초,라이블리,1 정훈,2-3,우익수 뜬공,2사 2:0,이닝종료 2:0,0.33,-0.11699999999999999,32.9,33.7,-0.009000000000000001
265,2020-07-19,삼성,6초,뷰캐넌,3 정훈,2-1,정훈/10253 : 삼진 아웃,2사 2:0,이닝종료 2:0,0.33,-0.11699999999999999,24.6,25.5,-0.009000000000000001
266,2020-07-10,두산,4말,플렉센,5 정훈,2-0,2루수 땅볼,무사 2루 7:0,1사 3루 7:0,0.44,-0.20600000000000002,5.0,4.1,-0.009000000000000001
267,2020-06-19,KT,5초,이보근,2 정훈,1-1,1루수 뜬공,2사 3루 8:3,이닝종료 8:3,0.33,-0.387,6.3,7.2,-0.009000000000000001
268,2020-07-26,키움,7초,이영준,1 정훈,2-3,3루수 땅볼,무사 1:6,1사 1:6,0.35,-0.258,97.0,97.9,-0.009000000000000001
269,2020-07-28,NC,6말,강동연,1 정훈,2-1,중견수 뜬공,1사 4:6,2사 4:6,0.37,-0.18,83.5,82.6,-0.009000000000000001
270,2020-08-28,키움,6말,김선기,1 정훈,1-0,중견수 뜬공,1사 2:4,2사 2:4,0.37,-0.18,83.5,82.6,-0.009000000000000001
271,2020-09-25,한화,2초,김이환,1 정훈,2-1,유격수 땅볼,1사 3:0,2사 3:0,0.39,-0.18,23.2,24.1,-0.01
272,2020-09-22,KT,3말,김민수,1 정훈,1-2,우익수 뜬공,2사 0:1,이닝종료 0:1,0.39,-0.11699999999999999,63.5,62.5,-0.01
273,2020-10-20,두산,4말,플렉센,1 정훈,2-1,정훈/10253 : 삼진 아웃,무사 6:0,1사 6:0,0.39,-0.258,5.5,4.5,-0.01
274,2020-09-24,한화,9초,박상원,1 정훈,2-1,우익수 파울 뜬공,1사 4:7,2사 4:7,0.4,-0.18,98.6,99.6,-0.01
275,2020-07-14,LG,1말,켈리,3 정훈,2-2,정훈/10253 : 삼진 아웃,2사 0:0,이닝종료 0:0,0.4,-0.11699999999999999,51.0,50.0,-0.01
276,2020-10-06,KT,4말,데스파이네,6 정훈,2-1,정훈/10253 : 삼진 아웃,무사 1:4,1사 1:4,0.41,-0.258,86.4,85.3,-0.01
277,2020-09-19,NC,4말,송명기,1 정훈,2-0,중견수 뜬공,2사 0:1,이닝종료 0:1,0.41,-0.11699999999999999,65.1,64.1,-0.011000000000000001
278,2020-10-21,SK,5초,박종훈,1 정훈,2-1,1루수 파울 뜬공,1사 1:5,2사 1:5,0.42,-0.18,91.7,92.7,-0.011000000000000001
279,2020-10-10,삼성,2초,뷰캐넌,6 정훈,2-1,정훈/10253 : 삼진 아웃,2사 0:0,이닝종료 0:0,0.42,-0.11699999999999999,54.0,55.1,-0.011000000000000001
280,2020-07-05,SK,2말,박종훈,1 정훈,0-0,1루수 땅볼,2사 2:2,이닝종료 2:2,0.43,-0.11699999999999999,51.1,50.0,-0.011000000000000001
281,2020-10-14,LG,2말,임찬규,6 정훈,0-0,1루수 파울 뜬공,2사 0:0,이닝종료 0:0,0.43,-0.11699999999999999,51.1,50.0,-0.011000000000000001
