,날짜,상대,이닝,투수,타자,P,결과,이전상황,이후상황,LEV,REa,WPs,WPe,WPa
274,2020-09-18,롯데,7초,정우영,9 김준태,1-3,볼넷,1사 2루 2:3,"1사 1,2루 2:3",2.41,0.24600000000000002,65.9,62.1,0.038
275,2020-06-12,롯데,9초,정우영,전준우,,*도루(전준우/10266),2사 1루 2:2,2사 2루 2:2,2.32,0.09300000000000001,57.3,53.4,0.039
276,2020-07-02,KT,9초,정우영,배정대,,*도루(배정대/11212),2사 1루 3:3,2사 2루 3:3,2.32,0.09300000000000001,57.3,53.4,0.039
277,2020-08-13,KIA,8초,정우영,최원준,,*도루(최원준/12534),1사 1루 2:3,1사 2루 2:3,2.9,0.152,74.2,70.2,0.04
278,2020-05-16,키움,9초,정우영,9 박동원,0-0,우익수 안타,"2사 1,2루 0:3","2사 1,2루 1:3",1.28,1.0,96.7,92.7,0.04
279,2020-09-18,롯데,7초,정우영,1 정훈,2-2,2루수 땅볼,"1사 1,3루 2:3",2사 2루 3:3,3.57,0.10099999999999999,56.7,52.6,0.040999999999999995
280,2020-10-02,KT,7말,정우영,9 장성우,0-3,볼넷,"2사 1,2루 2:2",2사 만루 2:2,2.9,0.349,57.4,61.6,0.042
281,2020-07-18,한화,9초,정우영,8 김지수,2-3,좌익수 안타,"2사 1,3루 0:3","2사 1,3루 1:3",1.25,1.0,96.5,92.2,0.043
282,2020-08-20,키움,8말,정우영,8 주효상,1-3,볼넷,1사 2루 5:4,"1사 1,2루 5:4",3.51,0.24600000000000002,36.0,40.4,0.044000000000000004
283,2020-10-20,KT,6말,정우영,6 배정대,2-3,볼넷,"2사 1,2루 4:1",2사 만루 4:1,1.91,0.349,15.3,19.7,0.044000000000000004
284,2020-06-06,키움,7말,정우영,김규민,,*폭투,1사 만루 4:1,"1사 2,3루 4:2",3.33,0.22399999999999998,32.6,37.1,0.045
285,2020-08-27,KT,8초,정우영,9 심우준,2-3,몸에 맞는 볼,1사 0:2,1사 1루 0:2,0.97,0.276,90.3,85.8,0.045
286,2020-09-30,롯데,8초,정우영,5 이병규,2-3,볼넷,1사 3:5,1사 1루 3:5,0.97,0.276,90.3,85.8,0.045
287,2020-05-21,삼성,7말,정우영,6 이성곤,1-3,3루수 땅볼 실책[실책포함],1사 2:0,1사 1루 2:0,1.06,0.276,17.6,22.2,0.046
288,2020-09-15,한화,8말,정우영,7 오선진,1-1,몸에 맞는 볼,1사 5:5,1사 1루 5:5,1.39,0.276,56.1,60.7,0.047
289,2020-09-18,롯데,8초,정우영,4 이대호,0-1,좌익수 안타,1사 3:3,1사 1루 3:3,1.39,0.276,54.7,49.8,0.049
290,2020-08-20,키움,8말,정우영,박정음,,*도루(박정음/10866),1사 1루 5:4,1사 2루 5:4,3.34,0.152,31.0,36.0,0.049
291,2020-08-26,삼성,8말,정우영,4 이원석,1-1,중견수 안타,무사 8:5,무사 1루 8:5,1.05,0.39799999999999996,8.4,13.4,0.049
292,2020-06-11,SK,9초,정우영,6 정진기,0-0,3루수 땅볼 실책[실책포함],1사 1:3,1사 1루 1:3,0.95,0.276,96.5,91.5,0.05
293,2020-09-30,롯데,8초,정우영,6 정훈,1-3,볼넷,1사 2루 3:5,"1사 1,2루 3:5",2.01,0.24600000000000002,84.2,79.0,0.052000000000000005
294,2020-09-18,롯데,7초,정우영,김재유,,*도루(김재유/11483),"1사 1,2루 2:3","1사 1,3루 2:3",3.79,0.272,62.1,56.7,0.054000000000000006
295,2020-10-15,롯데,8말,정우영,3 전준우,2-3,볼넷,무사 1루 5:1,"무사 1,2루 5:1",1.17,0.62,7.1,12.5,0.054000000000000006
296,2020-10-04,KT,5말,정우영,5 유한준,1-3,볼넷,무사 5:4,무사 1루 5:4,1.36,0.39799999999999996,41.2,46.7,0.055
297,2020-05-10,NC,8말,정우영,8 강진성,2-3,볼넷,1사 1루 10:7,"1사 1,2루 10:7",1.38,0.39799999999999996,8.8,14.4,0.055
298,2020-06-09,SK,9초,정우영,7 이흥련,1-0,우익수 안타,1사 2:2,1사 1루 2:2,1.8,0.276,55.9,50.0,0.06
299,2020-08-13,KIA,8초,정우영,1 최원준,2-1,2루수 내야안타,1사 2:3,1사 1루 2:3,1.57,0.276,80.3,74.2,0.061
300,2020-10-02,KT,8말,정우영,2 황재균,1-3,볼넷,무사 2:2,무사 1루 2:2,1.81,0.39799999999999996,60.7,67.1,0.064
301,2020-10-24,NC,8말,정우영,6 노진혁,2-1,유격수 내야안타,무사 3:3,무사 1루 3:3,1.81,0.39799999999999996,60.7,67.1,0.064
302,2020-07-18,한화,9초,정우영,9 임종찬,1-3,볼넷,"2사 1,3루 1:3",2사 만루 1:3,2.82,0.27699999999999997,92.2,85.5,0.067
303,2020-08-27,KT,8초,정우영,1 조용호,0-3,볼넷,1사 1루 0:2,"1사 1,2루 0:2",1.97,0.39799999999999996,85.8,79.0,0.068
304,2020-10-24,NC,8말,정우영,이재율,,*도루(이재율/12525),무사 1루 3:3,무사 2루 3:3,2.68,0.23600000000000002,67.1,74.0,0.07
305,2020-08-20,키움,8말,정우영,7 박준태,1-2,몸에 맞는 볼,1사 5:4,1사 1루 5:4,1.85,0.276,24.0,31.0,0.07
306,2020-09-10,키움,7초,정우영,8 전병우,1-3,볼넷,무사 1:2,무사 1루 1:2,1.73,0.39799999999999996,69.6,62.5,0.07
307,2020-05-26,한화,8말,정우영,7 이성열,2-3,볼넷,무사 2:0,무사 1루 2:0,1.71,0.39799999999999996,16.2,24.1,0.078
308,2020-09-18,롯데,7초,정우영,8 김재유,1-0,좌익수 안타,1사 3루 1:3,1사 1루 2:3,1.84,0.59,76.9,69.0,0.079
309,2020-06-30,KT,9초,정우영,6 박경수,2-2,중견수 안타,무사 3:3,무사 1루 3:3,2.32,0.39799999999999996,50.0,41.8,0.08199999999999999
310,2020-08-18,KIA,10초,정우영,7 김민식,2-0,좌익수 안타,무사 5:5,무사 1루 5:5,2.32,0.39799999999999996,50.0,41.8,0.08199999999999999
311,2020-09-04,NC,12초,정우영,5 알테어,2-3,볼넷,무사 5:5,무사 1루 5:5,2.32,0.39799999999999996,50.0,41.8,0.08199999999999999
312,2020-10-28,한화,9초,정우영,4 반즈,1-2,몸에 맞는 볼,무사 6:6,무사 1루 6:6,2.32,0.39799999999999996,50.0,41.8,0.08199999999999999
313,2020-05-24,KT,7초,정우영,6 장성우,0-0,우익수 2루타,"2사 1,2루 6:4","2사 2,3루 7:4",1.14,1.168,18.6,10.0,0.086
314,2020-08-26,삼성,8말,정우영,5 김동엽,1-1,3루수 내야안타,무사 1루 8:5,"무사 1,2루 8:5",1.98,0.62,13.4,22.3,0.09
315,2020-06-30,KT,9초,정우영,천성호,,*도루(천성호/14606),무사 1루 3:3,무사 2루 3:3,3.44,0.23600000000000002,41.8,32.8,0.09
316,2020-09-15,한화,7말,정우영,1 이용규,2-3,볼넷,"무사 1,2루 5:1",무사 만루 5:1,2.14,0.8440000000000001,15.8,25.0,0.092
317,2020-06-06,키움,7말,정우영,8 박동원,0-0,3루수 내야안타,1사 만루 4:0,1사 만루 4:1,3.03,1.0,17.0,26.9,0.1
318,2020-10-20,KT,6말,정우영,7 김민혁,2-2,몸에 맞는 볼,2사 만루 4:1,2사 만루 4:2,3.67,1.0,19.7,29.9,0.102
319,2020-08-27,KT,8초,정우영,2 황재균,0-3,몸에 맞는 볼,"1사 1,2루 0:2",1사 만루 0:2,3.53,0.679,79.0,68.2,0.10800000000000001
320,2020-06-25,키움,9초,정우영,9 주효상,2-3,볼넷,무사 4:5,무사 1루 4:5,2.87,0.39799999999999996,83.8,72.3,0.115
321,2020-05-24,KT,7초,정우영,5 박경수,1-2,유격수 내야안타,"2사 1,3루 5:4","2사 1,2루 6:4",2.02,0.9279999999999999,30.4,18.6,0.11800000000000001
322,2020-06-06,키움,8말,정우영,3 이정후,1-2,우익수 홈런,1사 4:2,1사 4:3,1.15,1.0,11.9,24.0,0.122
323,2020-09-15,한화,7말,정우영,2 노수광,1-0,우익수 안타,무사 만루 5:1,무사 만루 5:2,3.33,1.0,25.0,37.5,0.125
324,2020-06-25,키움,9초,정우영,1 서건창,2-3,볼넷,무사 1루 4:5,"무사 1,2루 4:5",4.61,0.62,72.3,55.9,0.16399999999999998
325,2020-09-20,두산,8말,정우영,1 허경민,1-0,우익수 안타,무사 만루 5:2,무사 만루 5:3,4.76,1.0,35.2,51.8,0.166
