,날짜,상대,이닝,투수,타자,P,결과,이전상황,이후상황,LEV,REa,WPs,WPe,WPa
56,2020-09-12,삼성,7초,이정용,8 강민호,2-2,강민호/10232 : 삼진 아웃,1사 4:1,2사 4:1,0.27,-0.18,11.2,11.9,-0.006999999999999999
57,2020-09-18,롯데,9초,이정용,2 손아섭,0-0,좌익수 뜬공,1사 5:3,2사 5:3,0.23,-0.18,8.1,8.7,-0.006
58,2020-09-12,삼성,6초,이정용,6 이원석,2-3,3루수 땅볼,2사 4:1,이닝종료 4:1,0.22,-0.11699999999999999,15.2,15.8,-0.006
59,2020-08-24,한화,7초,이정용,5 하주석,0-0,2루수 희생번트,무사 1루 4:1,1사 2루 4:1,0.55,-0.228,9.0,9.5,-0.005
60,2020-08-21,키움,9말,이정용,9 김주형,1-1,우익수 뜬공,2사 1루 7:3,이닝종료 7:3,0.16,-0.251,0.5,0.0,-0.005
61,2020-08-08,키움,7말,이정용,3 러셀,2-1,러셀/14742 : 삼진 아웃,"1사 2,3루 0:5","2사 2,3루 0:5",0.09,-0.833,99.2,98.7,-0.005
62,2020-09-12,삼성,7초,이정용,9 박계범,2-0,좌익수 뜬공,2사 4:1,이닝종료 4:1,0.18,-0.11699999999999999,11.9,12.4,-0.005
63,2020-08-19,KIA,7초,이정용,1 김호령,2-3,김호령/11298 : 삼진 아웃,2사 1:5,이닝종료 1:5,0.17,-0.11699999999999999,96.7,97.2,-0.005
64,2020-09-24,NC,6말,이정용,8 이원재,2-2,2루수 땅볼,1사 7:1,2사 7:1,0.18,-0.18,2.3,1.8,-0.005
65,2020-08-14,NC,8말,이정용,1 이명기,2-2,유격수 뜬공,2사 8:4,이닝종료 8:4,0.15,-0.11699999999999999,1.8,1.4,-0.004
66,2020-09-07,롯데,4말,이정용,5 한동희,2-2,한동희/13145 : 삼진 아웃,무사 1루 4:10,1사 1루 4:10,0.15,-0.38,97.4,97.0,-0.004
67,2020-08-08,키움,7말,이정용,4 이정후,1-1,우익수 뜬공,"2사 2,3루 0:5",이닝종료 0:5,0.11,-0.634,98.7,98.3,-0.003
68,2020-09-07,롯데,4말,이정용,6 마차도,0-0,좌익수 뜬공,1사 1루 4:10,2사 1루 4:10,0.13,-0.322,97.0,96.7,-0.003
69,2020-09-07,롯데,4말,이정용,7 이병규,2-0,이병규/10477 : 삼진 아웃,2사 1루 4:10,이닝종료 4:10,0.1,-0.251,96.7,96.4,-0.003
