,날짜,상대,이닝,투수,타자,P,결과,이전상황,이후상황,LEV,REa,WPs,WPe,WPa
14,2020-10-15,한화,3말,장민재,9 김재호,1-2,좌익수 안타,무사 1루 1:0,"무사 1,3루 1:0",1.79,0.951,47.8,58.7,0.109
15,2020-11-18,NC,4초,구창모,6 김재호,0-0,좌익수 홈런,무사 2:1,무사 3:1,0.9,1.0,37.5,26.7,0.10800000000000001
16,2020-08-02,NC,2초,최성영,6 김재호,2-1,중견수 2루타,1사 2루 0:0,1사 2루 1:0,1.29,1.0,48.1,37.7,0.10300000000000001
17,2020-09-10,KIA,2초,양현종,7 김재호,2-2,좌익수 안타,"1사 1,2루 0:0","1사 1,2루 1:0",2.05,1.0,46.0,36.0,0.1
18,2020-08-06,삼성,1말,라이블리,6 김재호,2-1,우익수 안타,2사 만루 1:0,2사 만루 1:1,3.03,1.0,47.1,57.1,0.1
19,2020-10-02,KIA,6말,양현종,8 김재호,2-3,볼넷,"무사 1,2루 3:3",무사 만루 3:3,2.44,0.8440000000000001,70.0,79.2,0.092
20,2020-09-09,KT,11말,전유수,7 김재호,0-1,중견수 안타,무사 4:2,무사 1루 4:2,1.83,0.39799999999999996,9.1,18.3,0.092
21,2020-07-08,LG,8말,진해수,7 김재호,2-1,우익수 안타,무사 1루 6:3,"무사 1,2루 6:3",1.98,0.62,13.4,22.3,0.09
22,2020-05-07,LG,5초,김윤식,6 김재호,1-3,좌익수 안타,1사 만루 5:3,"1사 1,2루 7:3",1.86,1.321,17.4,8.8,0.086
23,2020-11-21,NC,5말,송명기,6 김재호,1-1,좌익수 2루타,무사 0:0,무사 2루 0:0,1.17,0.634,56.6,64.8,0.08199999999999999
24,2020-06-13,한화,9초,정우람,6 김재호,2-2,우익수 안타,무사 6:6,무사 1루 6:6,2.32,0.39799999999999996,50.0,41.8,0.08199999999999999
25,2020-08-01,NC,10초,원종현,7 김재호,1-3,볼넷,무사 8:8,무사 1루 8:8,2.32,0.39799999999999996,50.0,41.8,0.08199999999999999
26,2020-11-09,KT,9초,김재윤,7 김재호,2-3,좌익수 안타,무사 2:2,무사 1루 2:2,2.32,0.39799999999999996,50.0,41.8,0.08199999999999999
27,2020-05-14,롯데,2초,박세웅,6 김재호,1-0,3루수 땅볼 실책[실책포함],1사 2루 0:2,1사 1루 1:2,1.26,0.848,68.4,60.3,0.081
28,2020-08-02,NC,9초,송명기,6 김재호,2-0,좌익수 안타,1사 1루 4:4,"1사 1,2루 4:4",3.04,0.39799999999999996,50.0,41.9,0.08
29,2020-05-26,SK,8말,박종훈,6 김재호,2-3,볼넷,무사 3:1,무사 1루 3:1,1.71,0.39799999999999996,16.2,24.1,0.078
30,2020-05-21,NC,5말,이재학,6 김재호,2-0,우익수 3루타,2사 2루 1:3,2사 3루 1:4,0.8,1.043,80.6,88.3,0.078
