,날짜,상대,이닝,투수,타자,P,결과,이전상황,이후상황,LEV,REa,WPs,WPe,WPa
417,2020-06-11,NC,7초,임정호,4 김재환,2-1,김재환/10643 : 삼진 아웃,"2사 1,2루 2:7",이닝종료 2:7,0.55,-0.466,97.2,98.6,-0.013999999999999999
418,2020-09-17,KT,4초,쿠에바스,4 김재환,0-2,좌익수 뜬공,1사 0:3,2사 0:3,0.59,-0.18,84.0,85.5,-0.015
419,2020-06-12,한화,5초,김진영,5 김재환,0-1,중견수 뜬공,"1사 1,2루 4:0","2사 1,2루 4:0",0.65,-0.505,8.8,10.3,-0.015
420,2020-07-14,SK,6말,이건욱,4 김재환,0-0,유격수 땅볼,2사 5:3,이닝종료 5:3,0.58,-0.11699999999999999,19.6,18.1,-0.015
421,2020-06-09,NC,7초,임정호,4 김재환,2-1,김재환/10643 : 삼진 아웃,무사 8:12,1사 8:12,0.59,-0.258,94.3,95.8,-0.015
422,2020-06-18,삼성,5말,허윤동,4 김재환,1-0,우익수 뜬공,2사 3:3,이닝종료 3:3,0.58,-0.11699999999999999,51.5,50.0,-0.015
423,2020-08-19,롯데,7초,한승혁,4 김재환,2-1,김재환/10643 : 삼진 아웃,무사 1루 0:5,1사 1루 0:5,0.67,-0.38,95.4,96.9,-0.015
424,2020-09-10,KIA,7초,이준영,4 김재환,2-2,김재환/10643 : 삼진 아웃,무사 4:2,1사 4:2,0.6,-0.258,18.1,19.6,-0.015
425,2020-10-06,SK,7초,이태양,4 김재환,1-2,2루수 뜬공,무사 5:3,1사 5:3,0.6,-0.258,18.1,19.6,-0.015
426,2020-10-24,롯데,5말,박세웅,4 김재환,0-0,중견수 뜬공,2사 1루 0:2,이닝종료 0:2,0.55,-0.251,79.8,78.3,-0.015
427,2020-09-19,LG,1말,임찬규,4 김재환,2-1,2루수 땅볼,1사 2:2,2사 2:2,0.62,-0.18,52.6,51.0,-0.015
428,2020-05-23,삼성,3초,김대우,4 김재환,2-3,투수 땅볼,1사 2:1,2사 2:1,0.62,-0.18,40.8,42.3,-0.016
429,2020-06-13,한화,3초,이현호,5 김재환,2-0,중견수 뜬공,1사 4:3,2사 4:3,0.62,-0.18,40.8,42.3,-0.016
430,2020-11-18,NC,3초,구창모,4 김재환,2-0,김재환/10643 : 삼진 아웃,1사 2:1,2사 2:1,0.62,-0.18,40.8,42.3,-0.016
431,2020-08-16,KT,8말,주권,4 김재환,1-2,3루수 뜬공,1사 4:1,2사 4:1,0.65,-0.18,5.7,4.1,-0.016
432,2020-06-16,삼성,2말,백정현,6 김재환,2-1,3루수 땅볼,1사 0:0,2사 0:0,0.67,-0.18,52.8,51.1,-0.017
433,2020-09-15,NC,2말,라이트,5 김재환,1-0,3루수 땅볼,1사 2:0,2사 2:0,0.67,-0.18,31.2,29.6,-0.017
434,2020-09-18,KT,2초,소형준,4 김재환,2-1,유격수 땅볼,무사 0:4,1사 0:4,0.66,-0.258,84.6,86.3,-0.017
435,2020-05-15,KIA,4초,이준영,4 김재환,0-2,좌익수 뜬공,"2사 1,2루 5:1",이닝종료 5:1,0.66,-0.466,12.3,14.0,-0.017
